Time (s);sFiltered 0;Min frequency band;Max frequency band
3.5000000000e+000;1.8227827922e+000;1.7350000000e+002;1.7400000000e+002
3.5000000000e+000;1.8195529489e+000;1.7400000000e+002;1.7450000000e+002
3.5000000000e+000;1.8163526815e+000;1.7450000000e+002;1.7500000000e+002
3.5000000000e+000;1.8131817615e+000;1.7500000000e+002;1.7550000000e+002
3.5000000000e+000;1.8100399644e+000;1.7550000000e+002;1.7600000000e+002
3.5000000000e+000;1.8069270678e+000;1.7600000000e+002;1.7650000000e+002
3.5000000000e+000;1.8038428527e+000;1.7650000000e+002;1.7700000000e+002
3.5000000000e+000;1.8007871031e+000;1.7700000000e+002;1.7750000000e+002
3.5000000000e+000;1.7977596058e+000;1.7750000000e+002;1.7800000000e+002
3.5000000000e+000;1.7947601511e+000;1.7800000000e+002;1.7850000000e+002
3.5000000000e+000;1.7917885305e+000;1.7850000000e+002;1.7900000000e+002
3.5000000000e+000;1.7888445405e+000;1.7900000000e+002;1.7950000000e+002
3.5000000000e+000;1.7859279788e+000;1.7950000000e+002;1.8000000000e+002
3.5000000000e+000;1.7830386465e+000;1.8000000000e+002;1.8050000000e+002
3.5000000000e+000;1.7801763469e+000;1.8050000000e+002;1.8100000000e+002
3.5000000000e+000;1.7773408864e+000;1.8100000000e+002;1.8150000000e+002
3.5000000000e+000;1.7745320737e+000;1.8150000000e+002;1.8200000000e+002
3.5000000000e+000;1.7717497202e+000;1.8200000000e+002;1.8250000000e+002
3.5000000000e+000;1.7689936402e+000;1.8250000000e+002;1.8300000000e+002
3.5000000000e+000;1.7662636497e+000;1.8300000000e+002;1.8350000000e+002
3.5000000000e+000;1.7635595676e+000;1.8350000000e+002;1.8400000000e+002
3.5000000000e+000;1.7608812154e+000;1.8400000000e+002;1.8450000000e+002
3.5000000000e+000;1.7582284169e+000;1.8450000000e+002;1.8500000000e+002
3.5000000000e+000;1.7556009977e+000;1.8500000000e+002;1.8550000000e+002
3.5000000000e+000;1.7529987866e+000;1.8550000000e+002;1.8600000000e+002
3.5000000000e+000;1.7504216142e+000;1.8600000000e+002;1.8650000000e+002
3.5000000000e+000;1.7478693133e+000;1.8650000000e+002;1.8700000000e+002
3.5000000000e+000;1.7453417192e+000;1.8700000000e+002;1.8750000000e+002
3.5000000000e+000;1.7428386692e+000;1.8750000000e+002;1.8800000000e+002
3.5000000000e+000;1.7403600030e+000;1.8800000000e+002;1.8850000000e+002
3.5000000000e+000;1.7379055624e+000;1.8850000000e+002;1.8900000000e+002
3.5000000000e+000;1.7354751910e+000;1.8900000000e+002;1.8950000000e+002
3.5000000000e+000;1.7330687347e+000;1.8950000000e+002;1.9000000000e+002
3.5000000000e+000;1.7306860419e+000;1.9000000000e+002;1.9050000000e+002
3.5000000000e+000;1.7283269621e+000;1.9050000000e+002;1.9100000000e+002
3.5000000000e+000;1.7259913474e+000;1.9100000000e+002;1.9150000000e+002
3.5000000000e+000;1.7236790520e+000;1.9150000000e+002;1.9200000000e+002
3.5000000000e+000;1.7213899319e+000;1.9200000000e+002;1.9250000000e+002
3.5000000000e+000;1.7191238447e+000;1.9250000000e+002;1.9300000000e+002
3.5000000000e+000;1.7168806505e+000;1.9300000000e+002;1.9350000000e+002
3.5000000000e+000;1.7146602108e+000;1.9350000000e+002;1.9400000000e+002
3.5000000000e+000;1.7124623893e+000;1.9400000000e+002;1.9450000000e+002
3.5000000000e+000;1.7102870514e+000;1.9450000000e+002;1.9500000000e+002
3.5000000000e+000;1.7081340641e+000;1.9500000000e+002;1.9550000000e+002
3.5000000000e+000;1.7060032966e+000;1.9550000000e+002;1.9600000000e+002
3.5000000000e+000;1.7038946196e+000;1.9600000000e+002;1.9650000000e+002
3.5000000000e+000;1.7018079055e+000;1.9650000000e+002;1.9700000000e+002
3.5000000000e+000;1.6997430287e+000;1.9700000000e+002;1.9750000000e+002
3.5000000000e+000;1.6976998650e+000;1.9750000000e+002;1.9800000000e+002
3.5000000000e+000;1.6956782920e+000;1.9800000000e+002;1.9850000000e+002
3.5000000000e+000;1.6936781894e+000;1.9850000000e+002;1.9900000000e+002
3.5000000000e+000;1.6916994377e+000;1.9900000000e+002;1.9950000000e+002
3.5000000000e+000;1.6897419196e+000;1.9950000000e+002;2.0000000000e+002
3.5000000000e+000;1.6878055194e+000;2.0000000000e+002;2.0050000000e+002
3.5000000000e+000;1.6858901227e+000;2.0050000000e+002;2.0100000000e+002
3.5000000000e+000;1.6839956169e+000;2.0100000000e+002;2.0150000000e+002
3.5000000000e+000;1.6821218909e+000;2.0150000000e+002;2.0200000000e+002
3.5000000000e+000;1.6802688350e+000;2.0200000000e+002;2.0250000000e+002
3.5000000000e+000;1.6784363415e+000;2.0250000000e+002;2.0300000000e+002
3.5000000000e+000;1.6766243035e+000;2.0300000000e+002;2.0350000000e+002
3.5000000000e+000;1.6748326161e+000;2.0350000000e+002;2.0400000000e+002
3.5000000000e+000;1.6730611757e+000;2.0400000000e+002;2.0450000000e+002
3.5000000000e+000;1.6713098800e+000;2.0450000000e+002;2.0500000000e+002
3.5000000000e+000;1.6695786284e+000;2.0500000000e+002;2.0550000000e+002
3.5000000000e+000;1.6678673217e+000;2.0550000000e+002;2.0600000000e+002
3.5000000000e+000;1.6661758618e+000;2.0600000000e+002;2.0650000000e+002
3.5000000000e+000;1.6645041523e+000;2.0650000000e+002;2.0700000000e+002
3.5000000000e+000;1.6628520981e+000;2.0700000000e+002;2.0750000000e+002
3.5000000000e+000;1.6612196055e+000;2.0750000000e+002;2.0800000000e+002
3.5000000000e+000;1.6596065818e+000;2.0800000000e+002;2.0850000000e+002
3.5000000000e+000;1.6580129363e+000;2.0850000000e+002;2.0900000000e+002
3.5000000000e+000;1.6564385790e+000;2.0900000000e+002;2.0950000000e+002
3.5000000000e+000;1.6548834215e+000;2.0950000000e+002;2.1000000000e+002
3.5000000000e+000;1.6533473766e+000;2.1000000000e+002;2.1050000000e+002
3.5000000000e+000;1.6518303584e+000;2.1050000000e+002;2.1100000000e+002
3.5000000000e+000;1.6503322823e+000;2.1100000000e+002;2.1150000000e+002
3.5000000000e+000;1.6488530649e+000;2.1150000000e+002;2.1200000000e+002
3.5000000000e+000;1.6473926241e+000;2.1200000000e+002;2.1250000000e+002
3.5000000000e+000;1.6459508790e+000;2.1250000000e+002;2.1300000000e+002
3.5000000000e+000;1.6445277500e+000;2.1300000000e+002;2.1350000000e+002
3.5000000000e+000;1.6431231584e+000;2.1350000000e+002;2.1400000000e+002
3.5000000000e+000;1.6417370271e+000;2.1400000000e+002;2.1450000000e+002
3.5000000000e+000;1.6403692800e+000;2.1450000000e+002;2.1500000000e+002
3.5000000000e+000;1.6390198420e+000;2.1500000000e+002;2.1550000000e+002
3.5000000000e+000;1.6376886396e+000;2.1550000000e+002;2.1600000000e+002
3.5000000000e+000;1.6363756000e+000;2.1600000000e+002;2.1650000000e+002
3.5000000000e+000;1.6350806517e+000;2.1650000000e+002;2.1700000000e+002
3.5000000000e+000;1.6338037244e+000;2.1700000000e+002;2.1750000000e+002
3.5000000000e+000;1.6325447489e+000;2.1750000000e+002;2.1800000000e+002
3.5000000000e+000;1.6313036571e+000;2.1800000000e+002;2.1850000000e+002
3.5000000000e+000;1.6300803820e+000;2.1850000000e+002;2.1900000000e+002
3.5000000000e+000;1.6288748575e+000;2.1900000000e+002;2.1950000000e+002
3.5000000000e+000;1.6276870190e+000;2.1950000000e+002;2.2000000000e+002
3.5000000000e+000;1.6265168026e+000;2.2000000000e+002;2.2050000000e+002
3.5000000000e+000;1.6253641456e+000;2.2050000000e+002;2.2100000000e+002
3.5000000000e+000;1.6242289863e+000;2.2100000000e+002;2.2150000000e+002
3.5000000000e+000;1.6231112643e+000;2.2150000000e+002;2.2200000000e+002
3.5000000000e+000;1.6220109198e+000;2.2200000000e+002;2.2250000000e+002
3.5000000000e+000;1.6209278943e+000;2.2250000000e+002;2.2300000000e+002
3.5000000000e+000;1.6198621304e+000;2.2300000000e+002;2.2350000000e+002
3.5000000000e+000;1.6188135716e+000;2.2350000000e+002;2.2400000000e+002
3.5000000000e+000;1.6177821623e+000;2.2400000000e+002;2.2450000000e+002
3.5000000000e+000;1.6167678480e+000;2.2450000000e+002;2.2500000000e+002
3.5000000000e+000;1.6157705753e+000;2.2500000000e+002;2.2550000000e+002
3.5000000000e+000;1.6147902916e+000;2.2550000000e+002;2.2600000000e+002
3.5000000000e+000;1.6138269454e+000;2.2600000000e+002;2.2650000000e+002
3.5000000000e+000;1.6128804861e+000;2.2650000000e+002;2.2700000000e+002
3.5000000000e+000;1.6119508641e+000;2.2700000000e+002;2.2750000000e+002
3.5000000000e+000;1.6110380307e+000;2.2750000000e+002;2.2800000000e+002
3.5000000000e+000;1.6101419382e+000;2.2800000000e+002;2.2850000000e+002
3.5000000000e+000;1.6092625399e+000;2.2850000000e+002;2.2900000000e+002
3.5000000000e+000;1.6083997899e+000;2.2900000000e+002;2.2950000000e+002
3.5000000000e+000;1.6075536434e+000;2.2950000000e+002;2.3000000000e+002
3.5000000000e+000;1.6067240564e+000;2.3000000000e+002;2.3050000000e+002
3.5000000000e+000;1.6059109857e+000;2.3050000000e+002;2.3100000000e+002
3.5000000000e+000;1.6051143893e+000;2.3100000000e+002;2.3150000000e+002
3.5000000000e+000;1.6043342260e+000;2.3150000000e+002;2.3200000000e+002
3.5000000000e+000;1.6035704554e+000;2.3200000000e+002;2.3250000000e+002
3.5000000000e+000;1.6028230381e+000;2.3250000000e+002;2.3300000000e+002
3.5000000000e+000;1.6020919355e+000;2.3300000000e+002;2.3350000000e+002
3.5000000000e+000;1.6013771100e+000;2.3350000000e+002;2.3400000000e+002
3.5000000000e+000;1.6006785247e+000;2.3400000000e+002;2.3450000000e+002
3.5000000000e+000;1.5999961439e+000;2.3450000000e+002;2.3500000000e+002
3.5000000000e+000;1.5993299325e+000;2.3500000000e+002;2.3550000000e+002
3.5000000000e+000;1.5986798564e+000;2.3550000000e+002;2.3600000000e+002
3.5000000000e+000;1.5980458821e+000;2.3600000000e+002;2.3650000000e+002
3.5000000000e+000;1.5974279773e+000;2.3650000000e+002;2.3700000000e+002
3.5000000000e+000;1.5968261105e+000;2.3700000000e+002;2.3750000000e+002
3.5000000000e+000;1.5962402508e+000;2.3750000000e+002;2.3800000000e+002
3.5000000000e+000;1.5956703685e+000;2.3800000000e+002;2.3850000000e+002
3.5000000000e+000;1.5951164344e+000;2.3850000000e+002;2.3900000000e+002
3.5000000000e+000;1.5945784203e+000;2.3900000000e+002;2.3950000000e+002
3.5000000000e+000;1.5940562989e+000;2.3950000000e+002;2.4000000000e+002
3.5000000000e+000;1.5935500437e+000;2.4000000000e+002;2.4050000000e+002
3.5000000000e+000;1.5930596288e+000;2.4050000000e+002;2.4100000000e+002
3.5000000000e+000;1.5925850296e+000;2.4100000000e+002;2.4150000000e+002
3.5000000000e+000;1.5921262218e+000;2.4150000000e+002;2.4200000000e+002
3.5000000000e+000;1.5916831822e+000;2.4200000000e+002;2.4250000000e+002
3.5000000000e+000;1.5912558884e+000;2.4250000000e+002;2.4300000000e+002
3.5000000000e+000;1.5908443189e+000;2.4300000000e+002;2.4350000000e+002
3.5000000000e+000;1.5904484527e+000;2.4350000000e+002;2.4400000000e+002
3.5000000000e+000;1.5900682698e+000;2.4400000000e+002;2.4450000000e+002
3.5000000000e+000;1.5897037512e+000;2.4450000000e+002;2.4500000000e+002
3.5000000000e+000;1.5893548783e+000;2.4500000000e+002;2.4550000000e+002
3.5000000000e+000;1.5890216337e+000;2.4550000000e+002;2.4600000000e+002
3.5000000000e+000;1.5887040004e+000;2.4600000000e+002;2.4650000000e+002
3.5000000000e+000;1.5884019625e+000;2.4650000000e+002;2.4700000000e+002
3.5000000000e+000;1.5881155048e+000;2.4700000000e+002;2.4750000000e+002
3.5000000000e+000;1.5878446129e+000;2.4750000000e+002;2.4800000000e+002
3.5000000000e+000;1.5875892731e+000;2.4800000000e+002;2.4850000000e+002
3.5000000000e+000;1.5873494727e+000;2.4850000000e+002;2.4900000000e+002
3.5000000000e+000;1.5871251994e+000;2.4900000000e+002;2.4950000000e+002
3.5000000000e+000;1.5869164422e+000;2.4950000000e+002;2.5000000000e+002
3.5000000000e+000;1.5867231904e+000;2.5000000000e+002;2.5050000000e+002
3.5000000000e+000;1.5865454345e+000;2.5050000000e+002;2.5100000000e+002
3.5000000000e+000;1.5863831654e+000;2.5100000000e+002;2.5150000000e+002
3.5000000000e+000;1.5862363750e+000;2.5150000000e+002;2.5200000000e+002
3.5000000000e+000;1.5861050561e+000;2.5200000000e+002;2.5250000000e+002
3.5000000000e+000;1.5859892018e+000;2.5250000000e+002;2.5300000000e+002
3.5000000000e+000;1.5858888066e+000;2.5300000000e+002;2.5350000000e+002
3.5000000000e+000;1.5858038653e+000;2.5350000000e+002;2.5400000000e+002
3.5000000000e+000;1.5857343737e+000;2.5400000000e+002;2.5450000000e+002
3.5000000000e+000;1.5856803282e+000;2.5450000000e+002;2.5500000000e+002
3.5000000000e+000;1.5856417263e+000;2.5500000000e+002;2.5550000000e+002
3.5000000000e+000;1.5856185659e+000;2.5550000000e+002;2.5600000000e+002
3.5000000000e+000;1.5856108459e+000;2.5600000000e+002;2.5650000000e+002
4.0000000000e+000;4.9339102509e+000;;
4.0000000000e+000;5.7051619517e+000;;
4.0000000000e+000;7.6658362112e+000;;
4.0000000000e+000;1.0609085192e+001;;
4.0000000000e+000;1.7043410003e+001;;
4.0000000000e+000;1.6680487930e+001;;
4.0000000000e+000;2.0846160514e+001;;
4.0000000000e+000;3.5287481496e+001;;
4.0000000000e+000;4.6760989613e+001;;
4.0000000000e+000;1.3006647373e+001;;
4.0000000000e+000;3.6281900637e+001;;
4.0000000000e+000;9.8224670788e+001;;
4.0000000000e+000;2.6727829989e+002;;
4.0000000000e+000;4.9462092013e+001;;
4.0000000000e+000;5.3396343842e+001;;
4.0000000000e+000;1.5750982561e+002;;
4.0000000000e+000;3.6149622921e+002;;
4.0000000000e+000;1.1219220380e+002;;
4.0000000000e+000;9.8993602184e+001;;
4.0000000000e+000;2.1161647650e+002;;
4.0000000000e+000;2.7828690729e+002;;
4.0000000000e+000;1.0579717052e+002;;
4.0000000000e+000;1.3881800376e+002;;
4.0000000000e+000;2.1396593505e+002;;
4.0000000000e+000;2.1696896482e+002;;
4.0000000000e+000;8.4066023092e+001;;
4.0000000000e+000;5.7274544715e+001;;
4.0000000000e+000;4.5334442319e+001;;
4.0000000000e+000;3.8317566362e+001;;
4.0000000000e+000;3.3564987166e+001;;
4.0000000000e+000;3.0058659433e+001;;
4.0000000000e+000;2.7319855606e+001;;
4.0000000000e+000;2.5090556718e+001;;
4.0000000000e+000;2.3217116531e+001;;
4.0000000000e+000;2.1600397319e+001;;
4.0000000000e+000;2.0171539220e+001;;
4.0000000000e+000;1.8878726561e+001;;
4.0000000000e+000;1.7678840674e+001;;
4.0000000000e+000;1.6530954675e+001;;
4.0000000000e+000;1.5390326565e+001;;
4.0000000000e+000;1.4207624661e+001;;
4.0000000000e+000;1.3004701252e+001;;
4.0000000000e+000;1.3260114215e+001;;
4.0000000000e+000;9.0340490491e+001;;
4.0000000000e+000;2.9586182151e+001;;
4.0000000000e+000;1.9907858621e+001;;
4.0000000000e+000;1.6955058833e+001;;
4.0000000000e+000;1.5374571246e+001;;
4.0000000000e+000;1.4299285594e+001;;
4.0000000000e+000;1.3468071075e+001;;
4.0000000000e+000;1.2775208060e+001;;
4.0000000000e+000;1.2169301883e+001;;
4.0000000000e+000;1.1622022470e+001;;
4.0000000000e+000;1.1116364471e+001;;
4.0000000000e+000;1.0641760900e+001;;
4.0000000000e+000;1.0192232554e+001;;
4.0000000000e+000;9.7664680905e+000;;
4.0000000000e+000;9.3702038342e+000;;
4.0000000000e+000;9.0231552475e+000;;
4.0000000000e+000;8.7767446458e+000;;
4.0000000000e+000;8.7605305667e+000;;
4.0000000000e+000;9.3075157185e+000;;
4.0000000000e+000;1.1311827526e+001;;
4.0000000000e+000;1.7582454503e+001;;
4.0000000000e+000;4.4867110221e+001;;
4.0000000000e+000;1.4940166510e+002;;
4.0000000000e+000;3.5181861304e+001;;
4.0000000000e+000;2.2465067042e+001;;
4.0000000000e+000;1.7612649474e+001;;
4.0000000000e+000;1.5032832146e+001;;
4.0000000000e+000;1.3405015789e+001;;
4.0000000000e+000;1.2259722983e+001;;
4.0000000000e+000;1.1389099592e+001;;
4.0000000000e+000;1.0686893934e+001;;
4.0000000000e+000;1.0092619108e+001;;
4.0000000000e+000;9.5684624352e+000;;
4.0000000000e+000;9.0884599809e+000;;
4.0000000000e+000;8.6327107034e+000;;
4.0000000000e+000;8.1838134697e+000;;
4.0000000000e+000;7.7240606478e+000;;
4.0000000000e+000;7.2326636304e+000;;
4.0000000000e+000;6.6826580566e+000;;
4.0000000000e+000;6.0400119119e+000;;
4.0000000000e+000;5.2904894356e+000;;
4.0000000000e+000;4.7395373545e+000;;
4.0000000000e+000;7.4208502206e+000;;
4.0000000000e+000;4.5240369416e+001;;
4.0000000000e+000;3.2027779297e+001;;
4.0000000000e+000;1.7220386904e+001;;
4.0000000000e+000;1.3479222744e+001;;
4.0000000000e+000;1.1737535440e+001;;
4.0000000000e+000;1.0703373651e+001;;
4.0000000000e+000;1.0000015414e+001;;
4.0000000000e+000;9.4779636723e+000;;
4.0000000000e+000;9.0661053024e+000;;
4.0000000000e+000;8.7262163444e+000;;
4.0000000000e+000;8.4358112591e+000;;
4.0000000000e+000;8.1806811188e+000;;
4.0000000000e+000;7.9512910400e+000;;
4.0000000000e+000;7.7408952845e+000;;
4.0000000000e+000;7.5445325129e+000;;
4.0000000000e+000;7.3585769751e+000;;
4.0000000000e+000;7.1809295026e+000;;
4.0000000000e+000;7.0127355584e+000;;
4.0000000000e+000;6.8655332833e+000;;
4.0000000000e+000;6.7937743326e+000;;
4.0000000000e+000;7.0905442133e+000;;
4.0000000000e+000;1.0272723682e+001;;
4.0000000000e+000;1.0341293434e+002;;
4.0000000000e+000;1.2649811420e+001;;
4.0000000000e+000;9.2606198589e+000;;
4.0000000000e+000;8.1750360507e+000;;
4.0000000000e+000;7.6338006337e+000;;
4.0000000000e+000;7.2968667870e+000;;
4.0000000000e+000;7.0573237668e+000;;
4.0000000000e+000;6.8717738143e+000;;
4.0000000000e+000;6.7195026581e+000;;
4.0000000000e+000;6.5894461529e+000;;
4.0000000000e+000;6.4751973480e+000;;
4.0000000000e+000;6.3728277296e+000;;
4.0000000000e+000;6.2798557341e+000;;
4.0000000000e+000;6.1947372319e+000;;
4.0000000000e+000;6.1166523462e+000;;
4.0000000000e+000;6.0455232472e+000;;
4.0000000000e+000;5.9823798314e+000;;
4.0000000000e+000;5.9305830295e+000;;
4.0000000000e+000;5.8999800419e+000;;
4.0000000000e+000;5.9246835077e+000;;
4.0000000000e+000;6.1821410864e+000;;
4.0000000000e+000;9.3571470944e+000;;
4.0000000000e+000;9.1277288468e+000;;
4.0000000000e+000;6.0476714472e+000;;
4.0000000000e+000;5.6680380438e+000;;
4.0000000000e+000;5.5206004328e+000;;
4.0000000000e+000;5.4295486166e+000;;
4.0000000000e+000;5.3594302177e+000;;
4.0000000000e+000;5.2993097235e+000;;
4.0000000000e+000;5.2448785799e+000;;
4.0000000000e+000;5.1941387619e+000;;
4.0000000000e+000;5.1460441149e+000;;
4.0000000000e+000;5.0999933752e+000;;
4.0000000000e+000;5.0556134087e+000;;
4.0000000000e+000;5.0126566291e+000;;
4.0000000000e+000;4.9709498939e+000;;
4.0000000000e+000;4.9303658868e+000;;
4.0000000000e+000;4.8908073009e+000;;
4.0000000000e+000;4.8521969122e+000;;
4.0000000000e+000;4.8144716534e+000;;
4.0000000000e+000;4.7775787028e+000;;
4.0000000000e+000;4.7414731003e+000;;
4.0000000000e+000;4.7061153585e+000;;
4.0000000000e+000;4.6714708353e+000;;
4.0000000000e+000;4.6375085183e+000;;
4.0000000000e+000;4.6042003455e+000;;
4.0000000000e+000;4.5715207922e+000;;
4.0000000000e+000;4.5394463921e+000;;
4.0000000000e+000;4.5079555025e+000;;
4.0000000000e+000;4.4770278667e+000;;
4.0000000000e+000;4.4466449047e+000;;
4.0000000000e+000;4.4167889340e+000;;
4.0000000000e+000;4.3874434253e+000;;
4.0000000000e+000;4.3585929202e+000;;
4.0000000000e+000;4.3302226109e+000;;
4.0000000000e+000;4.3023186148e+000;;
4.0000000000e+000;4.2748675588e+000;;
4.0000000000e+000;4.2478571195e+000;;
4.0000000000e+000;4.2212751230e+000;;
4.0000000000e+000;4.1951101894e+000;;
4.0000000000e+000;4.1693513700e+000;;
4.0000000000e+000;4.1439882417e+000;;
4.0000000000e+000;4.1190107909e+000;;
4.0000000000e+000;4.0944094074e+000;;
4.0000000000e+000;4.0701748613e+000;;
4.0000000000e+000;4.0462983308e+000;;
4.0000000000e+000;4.0227712978e+000;;
4.0000000000e+000;3.9995855954e+000;;
4.0000000000e+000;3.9767332350e+000;;
4.0000000000e+000;3.9542067571e+000;;
4.0000000000e+000;3.9319987154e+000;;
4.0000000000e+000;3.9101020633e+000;;
4.0000000000e+000;3.8885099728e+000;;
4.0000000000e+000;3.8672158328e+000;;
4.0000000000e+000;3.8462132468e+000;;
4.0000000000e+000;3.8254960523e+000;;
4.0000000000e+000;3.8050582619e+000;;
4.0000000000e+000;3.7848941194e+000;;
4.0000000000e+000;3.7649979499e+000;;
4.0000000000e+000;3.7453643734e+000;;
4.0000000000e+000;3.7259880436e+000;;
4.0000000000e+000;3.7068639878e+000;;
4.0000000000e+000;3.6879871197e+000;;
4.0000000000e+000;3.6693526703e+000;;
4.0000000000e+000;3.6509559522e+000;;
